,Portfolio,cumulative_returns,cagr,vol,mdd,sharpe_ratio
39,"LQD, AGG, VNQ, EEM, VTI, Cash",44.64714631789188,13.06786720239268,10.408679894388081,-8.148021056238298,1.2554778641466646
40,"EEM, VTI, GSG, DBC, TLT, Cash",0.521747485443047,0.1732974354158756,13.802500152038633,-26.432279155844473,0.01255551048773432
41,"IVE, LQD, BND, EWH, VEA, Cash",34.098627984010264,10.254757932030811,15.50611181904852,-16.057798127284386,0.6613365137373335
42,"EWY, VWO, QQQ, VEU, HYG, Cash",13.509844984398999,4.30642612449228,20.908863541840827,-28.96718329088175,0.20596174994756025
43,"EWY, AGG, VEU, IWN, IWN, Cash",61.87132359242844,17.380563382193404,18.719454204963714,-27.298678266593246,0.9284759690047327
44,"SCZ, VTI, EWH, LQD, IVE, Cash",21.741880523836766,6.764796977194587,17.098380053736435,-27.32630766335131,0.39563964281612196
45,"EFA, EEM, IWN, AGG, QQQ, Cash",19.222896908416477,6.024642867196839,19.91245835780627,-26.658337663871745,0.3025564578185295
46,"IWM, TIP, GSG, EWJ, TLT, Cash",23.766495512449936,7.352316776572798,17.278586604722612,-35.462274153601,0.4255160994802231
47,"VTI, DBC, GSG, EEM, VEA, Cash",7.45577033447129,2.4236894908989948,12.743773657894646,-15.657096257675573,0.19018616902361116
48,"VNQ, EWJ, IWM, EWH, SCZ, Cash",34.65620360243391,10.407079539917374,19.75465827267272,-24.12061047955666,0.5268164802584226
49,"IVE, BND, IWM, BND, VGK, Cash",47.7292674474836,13.863848949890013,17.587814337204595,-14.003850896277958,0.7882644587942319
50,"VTI, VGK, DBC, TLT, IWN, Cash",22.548825679891426,6.9997388203745015,18.859306414934622,-39.83077839929427,0.37115568655438097
51,"BND, EWH, VWO, EWH, VEU, Cash",18.46421950788908,5.799677908279488,16.71470579128658,-25.987159056280795,0.3469805559666432
52,"GLD, QQQ, EFA, BIL, EEM, Cash",5.886664008890663,1.923156924316194,17.984076485627345,-26.839103304826185,0.10693665175707841
53,"DBC, LQD, DBC, HYG, AGG, Cash",-10.329149405095306,-3.562516050340603,8.927367980531303,-26.25833286644643,-0.3990555848162297
54,"VNQ, SCZ, SHY, IWM, QQQ, Cash",21.25338062535014,6.622065057229598,14.646541861200063,-18.52005727650974,0.4521248169011152
55,"TIP, VNQ, EFA, VTI, SCZ, Cash",46.45996869921076,13.537397540826657,11.520932984499792,-10.729502018220538,1.175026151010496
56,"VEA, EWJ, VEA, SPY, VWO, Cash",31.12111751443343,9.434107970327776,19.934471687709284,-16.543582180554594,0.47325598180484674
57,"LQD, VEA, EFA, GSG, GSG, Cash",26.634375621945992,8.173666122860546,11.155836459081746,-15.750924301315727,0.7326807051036075
58,"EWH, SPY, GSG, DBC, SPY, Cash",17.954397432151524,5.647963563658376,19.8032442364115,-44.67918506938483,0.2852039542729909
59,"SCZ, DBC, VEU, SHY, BND, Cash",30.788788126831967,9.341743987669272,12.257231104462603,-12.923163697462247,0.7621414582179279
60,"SHY, VEA, VEA, TLT, IWM, Cash",67.97478932194761,18.83503090342249,19.828382106682195,-16.52070556594204,0.9499025589725273
