Date,SPY,QQQ,IWM,VGK,EWJ,EWY,EWH,VEA,VWO,DBC,GLD,TLT,HYG,LQD,TIP,IEF,BND,SHY,BIL,IVE,IWN,EFA,VNQ,AGG,VEU,VTI,GSG,EEM,SCZ
2010-01-19,88.4599838256836,40.93650817871094,53.364662170410156,30.9794864654541,33.38747024536133,40.45191192626953,10.405502319335938,23.386720657348633,28.95501708984375,22.58099365234375,111.5199966430664,62.21875762939453,39.75470733642578,64.25605010986328,74.2213134765625,67.72172546386719,53.3708610534668,72.05274963378906,81.76630401611328,40.08738708496094,46.007633209228516,38.10586166381836,26.26963233947754,71.84994506835938,29.957101821899414,45.070167541503906,32.0099983215332,31.89418601989746,25.99418830871582
2010-01-20,87.56047821044922,40.347816467285156,52.59116744995117,30.017688751220703,32.6533203125,39.69774627685547,10.1635160446167,22.789081573486328,28.245126724243164,22.157541275024414,108.94000244140625,62.84897232055664,39.69671630859375,64.21341705322266,74.33451080322266,67.95529174804688,53.498836517333984,72.05274963378906,81.76630401611328,39.80381393432617,45.34822082519531,37.1335334777832,25.97518539428711,72.0362319946289,29.17119598388672,44.65243148803711,31.420000076293945,31.12664031982422,25.350500106811523
2010-01-21,85.87674713134766,39.970001220703125,51.72711181640625,29.08652687072754,32.812931060791016,39.312652587890625,9.862663269042969,22.316221237182617,27.4260196685791,21.881380081176758,107.37000274658203,63.13677215576172,39.07665252685547,64.38387298583984,74.4759521484375,68.20389556884766,53.55942153930664,72.11312103271484,81.76630401611328,38.93849563598633,44.62058639526367,36.33980178833008,25.230377197265625,72.05696868896484,28.424911499023438,43.832393646240234,30.8799991607666,30.18769645690918,24.932781219482422
2010-01-22,83.96239471435547,38.801395416259766,50.7972412109375,28.455547332763672,32.461822509765625,38.197452545166016,9.712237358093262,21.817096710205078,26.811702728271484,21.651243209838867,107.16999816894531,63.027103424072266,38.7064208984375,64.28648376464844,74.40530395507812,68.26410675048828,53.539241790771484,72.17366027832031,81.76630401611328,38.16773986816406,43.764102935791016,35.63206481933594,24.595300674438477,72.09839630126953,27.94940757751465,42.865386962890625,30.079999923706055,29.51702117919922,24.30963706970215
2010-01-25,84.39295196533203,38.933189392089844,50.85485076904297,28.976253509521484,32.7171745300293,38.56652069091797,9.83650016784668,22.1389102935791,27.071073532104492,21.752500534057617,107.4800033569336,62.739437103271484,38.76441955566406,64.28040313720703,74.21429443359375,68.11343383789062,53.465145111083984,72.11312103271484,81.78414154052734,38.334991455078125,43.87019729614258,36.068603515625,24.768503189086914,72.09148406982422,28.22018051147461,43.05105972290039,30.350000381469727,29.733137130737305,24.679412841796875
2010-01-26,84.0392837524414,38.968318939208984,50.352874755859375,28.74958610534668,32.366065979003906,37.58770751953125,9.744938850402832,22.02068519592285,26.55231475830078,21.513160705566406,107.55999755859375,62.75995635986328,38.8134765625,64.10993957519531,74.44062805175781,68.24911499023438,53.59310531616211,72.12181091308594,81.78414154052734,38.116817474365234,43.45334243774414,35.86355209350586,24.537561416625977,72.18122863769531,28.008832931518555,42.85765838623047,30.040000915527344,29.1146183013916,24.528764724731445
2010-01-27,84.43907165527344,39.275856018066406,50.887760162353516,28.865978240966797,32.174537658691406,37.32295227050781,9.69915771484375,21.974716186523438,26.47724151611328,21.200176239013672,106.52999877929688,62.72567367553711,38.82685470581055,63.87862777709961,74.24256134033203,68.09085845947266,53.519039154052734,72.09587860107422,81.80194091796875,38.32769775390625,43.87019729614258,35.82387924194336,24.7569580078125,72.12601470947266,27.916378021240234,43.0665283203125,29.579999923706055,29.040098190307617,24.5629940032959
2010-01-28,83.47035217285156,38.265403747558594,50.01548385620117,28.16149139404297,31.855356216430664,37.12237548828125,9.601052284240723,21.613513946533203,26.374860763549805,21.12653160095215,106.4800033569336,62.691436767578125,38.661781311035156,63.787261962890625,74.341552734375,68.06829833984375,53.539241790771484,72.13046264648438,81.78414154052734,37.98593521118164,43.157737731933594,35.221961975097656,24.54332733154297,72.0638656616211,27.5267333984375,42.55595397949219,29.549999237060547,28.838891983032227,24.23430633544922
2010-01-29,82.56315612792969,37.59762954711914,49.46414566040039,27.836809158325195,31.40848159790039,36.45646286010742,9.568352699279785,21.239160537719727,26.10183334350586,20.887191772460938,105.95999908447266,63.239501953125,38.46555709838867,64.1951675415039,74.61746215820312,68.33196258544922,53.60657501220703,72.19947814941406,81.80194091796875,37.74597930908203,42.771175384521484,34.71263885498047,24.404775619506836,72.22958374023438,27.1436710357666,42.053104400634766,29.239999771118164,28.52591323852539,23.9946346282959
2010-02-01,83.84709930419922,38.01060104370117,50.04840850830078,28.535179138183594,31.727670669555664,37.33096694946289,9.816883087158203,21.646337509155273,26.8526611328125,21.39348793029785,108.3499984741211,62.665443420410156,38.651187896728516,63.90900802612305,74.58767700195312,68.09759521484375,53.57140350341797,72.16842651367188,81.78414154052734,38.26953887939453,43.24869918823242,35.34762954711914,24.84933090209961,72.13053894042969,27.764488220214844,42.695194244384766,29.760000228881836,29.293458938598633,24.289085388183594
2010-02-02,84.8619155883789,38.353275299072266,50.5997314453125,28.976253509521484,32.33413314819336,37.45933151245117,9.93460464477539,22.0666561126709,26.98235321044922,21.853761672973633,109.12999725341797,62.844173431396484,38.768062591552734,64.11075592041016,74.72232818603516,68.21099090576172,53.60517883300781,72.17703247070312,81.76630401611328,38.82942581176758,43.71104049682617,35.936309814453125,25.189971923828125,72.2136459350586,28.074892044067383,43.244449615478516,30.540000915527344,29.531925201416016,24.80952262878418
2010-02-03,84.43907165527344,38.564151763916016,50.262359619140625,28.614822387695312,32.014949798583984,37.29085159301758,9.895365715026855,21.731718063354492,26.907262802124023,21.586803436279297,108.69999694824219,62.11541748046875,38.965885162353516,64.04351043701172,74.41757202148438,67.885986328125,53.57140350341797,72.12520599365234,81.80194091796875,38.52404022216797,43.33964157104492,35.55929946899414,24.780044555664062,72.08207702636719,27.883350372314453,43.02783203125,30.43000030517578,29.360532760620117,24.631479263305664
2010-02-04,81.83279418945312,37.448265075683594,48.583656311035156,27.21194839477539,31.40848159790039,35.95903778076172,9.568352699279785,20.8845157623291,25.678621292114258,20.868778228759766,104.37000274658203,63.09859848022461,38.41292190551758,64.03742218017578,74.61602783203125,68.44536590576172,53.672760009765625,72.22889709472656,81.80194091796875,37.28788375854492,41.891963958740234,34.1107292175293,23.862064361572266,72.25515747070312,26.615339279174805,41.68950653076172,29.18000030517578,28.03409194946289,23.67963981628418
2010-02-05,82.00190734863281,37.764564514160156,48.77292251586914,26.960786819458008,31.34463882446289,35.52579879760742,9.529111862182617,20.700632095336914,25.630842208862305,20.601818084716797,104.68000030517578,63.23607635498047,38.18816375732422,63.84172821044922,74.48135375976562,68.66454315185547,53.76059341430664,72.34126281738281,81.80194091796875,37.33151626586914,42.07387161254883,34.05120849609375,24.300846099853516,72.2828369140625,26.304931640625,41.7591438293457,28.610000610351562,27.721113204956055,23.268766403198242
2010-02-08,81.4099349975586,37.492183685302734,48.28741455078125,26.56870460510254,31.121212005615234,35.220924377441406,9.49640941619873,20.516738891601562,25.153038024902344,20.611024856567383,104.04000091552734,63.318565368652344,38.021854400634766,63.902915954589844,74.36798095703125,68.60407257080078,53.76735305786133,72.28936004638672,81.80194091796875,36.98249053955078,41.60394287109375,33.37651443481445,23.769676208496094,72.42131805419922,26.120014190673828,41.434226989746094,28.81999969482422,27.445390701293945,22.912681579589844
